StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year_02,At_Risk_Numeracy
106377690,14,14,21,14,14,21,23,43,2,2,1,2,1,3,1,2,2020,False
942789021,5,12,20,5,12,20,11,15,1,2,0,2,0,4,2,2,2020,False
721977455,11,15,21,11,15,21,43,36,2,3,1,1,1,2,1,2,2020,False
959491038,13,12,20,13,12,20,25,29,2,3,1,2,2,2,1,2,2017,False
169661003,3,7,12,3,7,12,4,1,1,2,0,1,0,2,1,2,2018,True
687531625,13,14,18,13,14,18,20,40,2,3,1,1,2,2,1,2,2021,False
120044610,12,17,26,12,17,26,20,39,1,2,1,2,1,2,1,2,2021,False
434854416,0,5,19,0,5,19,6,33,2,2,1,1,1,2,1,2,2020,True
877866117,6,9,18,6,9,18,15,37,1,3,1,1,2,2,2,2,2018,False
261014513,7,13,19,7,13,19,16,45,2,4,1,1,1,2,0,2,2020,True
329480506,4,18,25,4,18,25,22,23,2,3,1,2,2,1,1,2,2021,False
459759603,6,16,19,6,16,19,26,28,2,4,1,2,0,2,1,2,2020,False
262196646,15,14,18,15,14,18,19,9,2,2,1,2,1,1,2,2,2018,False
536777461,3,9,18,3,9,18,6,14,1,2,1,1,2,0,2,0,2021,True
972930994,8,13,24,8,13,24,23,39,1,2,0,1,0,1,0,1,2020,True
146708731,25,31,30,25,31,30,34,35,0,4,1,2,3,1,2,2,2020,False
674340331,9,17,23,9,17,23,51,37,2,3,2,3,2,3,2,3,2020,False
966158920,9,13,22,9,13,22,25,27,0,2,1,2,0,2,0,1,2018,True
856141252,19,20,28,19,20,28,65,41,2,4,1,2,2,4,2,1,2017,False
425513948,6,8,17,6,8,17,27,33,1,3,1,2,1,2,2,2,2017,False
305307718,9,14,17,9,14,17,29,35,2,3,1,2,1,2,0,2,2018,False
386363768,3,8,19,3,8,19,8,17,2,2,1,1,0,3,2,2,2021,False
734388363,14,18,22,14,18,22,16,28,3,5,2,2,1,2,2,2,2021,False
174591595,16,13,22,16,13,22,16,34,1,1,1,1,1,0,1,0,2018,True
910433390,9,11,19,9,11,19,37,46,2,2,1,1,2,3,2,2,2021,False
288096060,8,15,17,8,15,17,22,23,2,1,0,1,0,2,0,0,2020,True
995035520,10,11,20,10,11,20,20,24,2,3,1,2,2,2,2,2,2018,False
563865038,25,28,29,25,28,29,32,43,2,2,1,2,2,2,1,2,2020,False
977651980,8,12,17,8,12,17,23,31,2,2,1,2,2,3,2,0,2020,False
748179711,13,18,22,13,18,22,22,33,2,3,1,2,2,4,1,2,2017,False
144680029,14,17,23,14,17,23,22,46,3,3,1,2,2,5,1,2,2021,False
392412533,10,18,23,10,18,23,11,42,1,4,1,3,1,2,1,2,2020,False
781227332,11,14,31,11,14,31,32,35,2,3,1,1,0,3,0,2,2020,False
439673880,10,16,20,10,16,20,16,33,0,2,0,2,0,1,1,2,2017,True
579765123,19,24,25,19,24,25,63,32,3,4,1,2,2,2,2,2,2017,False
693464756,1,4,5,1,4,5,2,7,2,2,1,1,0,2,0,0,2017,False
241489859,1,8,9,1,8,9,1,2,0,0,0,1,0,0,0,1,2016,True
866260462,24,25,28,24,25,28,19,33,2,3,2,2,2,2,0,2,2016,False
596509410,6,23,26,6,23,26,13,35,0,3,1,2,1,3,1,2,2018,False
409802647,12,13,22,12,13,22,19,24,2,3,2,2,2,2,2,2,2018,False
251806201,12,14,22,12,14,22,35,38,2,4,2,2,3,3,2,2,2021,False
131974815,14,19,24,14,19,24,30,40,3,3,1,2,2,2,2,2,2016,False
936478411,7,13,26,7,13,26,32,35,1,3,0,1,0,2,0,0,2016,False
972421698,11,14,24,11,14,24,13,36,2,1,1,1,1,1,0,1,2020,True
995416353,6,8,16,6,8,16,11,19,1,4,1,2,1,5,0,2,2018,True
158263003,5,16,18,5,16,18,11,14,2,2,1,1,1,3,1,2,2018,False
750684608,15,22,24,15,22,24,36,33,2,3,2,2,1,2,1,1,2018,False
425313203,9,13,27,9,13,27,15,40,1,3,1,2,1,2,0,2,2021,False
480846100,15,17,25,15,17,25,28,46,3,5,0,2,1,3,1,2,2021,False
392952402,5,13,19,5,13,19,11,15,2,2,1,1,1,0,2,2,2018,True
272716816,8,11,18,8,11,18,32,20,1,3,1,2,2,4,2,2,2018,False
140921807,12,16,22,12,16,22,19,37,1,3,1,2,1,2,2,2,2016,False
290337386,3,10,19,3,10,19,3,13,2,4,0,2,1,2,1,2,2020,True
773494454,24,29,31,24,29,31,84,35,2,3,2,2,2,4,2,2,2018,False
420135719,11,10,19,11,10,19,11,33,2,4,1,2,1,4,1,2,2018,False
159972924,7,13,20,7,13,20,18,21,1,3,1,2,2,2,0,2,2020,True
882271654,15,13,17,15,13,17,31,30,2,4,1,2,2,4,2,1,2018,False
551298662,10,11,24,10,11,24,24,32,3,4,1,2,1,4,1,2,2018,False
394523090,1,5,16,1,5,16,3,4,0,3,1,1,0,2,1,2,2020,True
352373854,8,16,19,8,16,19,22,28,1,2,1,1,0,0,1,2,2018,True
591525940,14,11,26,14,11,26,39,28,1,5,1,2,1,2,2,2,2016,False
660318113,10,12,15,10,12,15,25,31,0,4,2,2,1,4,1,2,2020,False
409114189,18,20,25,18,20,25,14,46,2,4,2,2,2,4,2,3,2020,False
567905514,3,10,16,3,10,16,0,11,2,3,1,1,1,1,0,0,2017,True
525010732,7,10,17,7,10,17,18,24,1,1,1,1,1,1,2,2,2018,False
213763641,20,22,24,20,22,24,40,31,4,5,2,4,5,4,2,2,2016,False
301179781,7,10,18,7,10,18,7,30,2,3,1,1,1,2,1,1,2020,True
303610653,15,15,23,15,15,23,23,40,2,4,1,1,1,2,1,2,2020,False
175972244,19,18,23,19,18,23,34,41,3,4,1,2,1,4,2,2,2021,False
177623569,26,29,29,26,29,29,29,36,4,4,1,2,2,4,2,2,2018,False
228164499,12,18,20,12,18,20,13,30,2,2,1,1,2,3,0,1,2020,True
819273677,17,20,26,17,20,26,25,36,3,3,1,2,2,2,2,1,2018,False
678539305,18,24,31,18,24,31,30,43,2,4,1,3,1,2,1,2,2020,False
228111695,25,26,28,25,26,28,40,38,3,4,2,1,1,4,0,2,2016,False
863973561,14,17,26,14,17,26,22,31,1,3,1,2,1,2,0,1,2020,False
814053371,17,20,27,17,20,27,23,44,1,3,1,2,2,2,2,1,2020,False
644338944,8,10,20,8,10,20,3,5,2,2,0,2,0,1,1,1,2018,False
287280365,3,16,21,3,16,21,7,27,1,3,1,2,1,1,0,1,2017,False
387771151,10,17,26,10,17,26,18,33,2,1,1,2,4,3,2,1,2020,False
803602307,2,5,17,2,5,17,5,2,0,1,0,1,0,2,0,0,2018,True
334369932,7,11,22,7,11,22,19,34,2,3,1,1,2,3,2,2,2017,False
603937928,3,4,17,3,4,17,17,29,0,5,1,3,0,3,1,3,2021,False
827580241,12,23,27,12,23,27,19,36,2,3,1,2,2,2,2,2,2018,False
761881097,11,9,19,11,9,19,31,35,2,2,1,2,0,2,2,2,2020,False
722244930,28,27,31,28,27,31,50,35,2,4,1,2,2,1,2,2,2016,False
433324861,11,19,23,11,19,23,17,25,2,3,1,1,1,1,1,1,2018,False
896996322,11,18,23,11,18,23,18,30,2,3,1,3,1,3,0,2,2017,False
519313244,13,13,20,13,13,20,22,30,1,5,1,2,1,3,1,1,2017,False
906742086,7,11,20,7,11,20,8,27,2,3,1,2,0,1,2,2,2021,False
516858519,12,11,17,12,11,17,11,26,2,2,1,2,2,4,1,2,2018,False
851121550,12,17,21,12,17,21,27,34,4,4,1,2,2,3,1,2,2018,False
724995194,11,18,23,11,18,23,23,32,2,3,1,2,1,2,2,2,2016,False
581224607,11,17,21,11,17,21,23,37,3,3,1,2,1,4,1,3,2018,False
134165698,13,19,27,13,19,27,17,34,0,3,1,2,1,2,0,2,2016,False
426601214,14,21,24,14,21,24,22,35,2,3,2,2,2,3,2,2,2020,False
524180972,3,13,22,3,13,22,14,17,1,3,1,2,2,2,1,2,2020,False
535445095,13,13,25,13,13,25,26,33,2,2,1,2,0,2,1,2,2021,False
517448856,9,14,22,9,14,22,25,45,2,3,1,1,1,1,1,2,2020,False
100883963,7,10,12,7,10,12,6,12,1,1,1,2,1,1,0,2,2020,False
767792248,10,7,17,10,7,17,11,12,1,2,1,1,0,1,0,2,2018,False
271704769,14,14,20,14,14,20,34,33,1,3,1,2,1,2,0,2,2021,False
199207387,8,19,19,8,19,19,12,27,2,2,1,1,0,1,0,1,2017,True
815487853,11,14,19,11,14,19,16,33,1,2,1,2,2,2,2,2,2017,False
898626112,2,12,19,2,12,19,8,20,1,3,0,2,0,2,2,2,2020,False
985104138,5,10,17,5,10,17,28,35,1,2,1,1,1,1,1,2,2020,True
836738296,13,16,13,13,16,13,12,27,3,3,1,1,1,1,1,2,2020,False
953158083,14,17,22,14,17,22,17,31,2,2,1,1,1,3,2,2,2016,False
242817707,11,13,21,11,13,21,15,12,1,2,0,1,0,0,0,0,2018,True
463943537,0,16,18,0,16,18,9,19,1,2,1,2,2,2,0,0,2016,False
675394852,12,13,14,12,13,14,24,17,1,2,1,1,1,3,0,2,2020,False
179354619,10,15,19,10,15,19,15,41,1,3,1,1,1,2,1,2,2021,False
350994768,3,13,13,3,13,13,3,15,1,1,0,1,0,0,0,0,2018,True
368500842,4,9,19,4,9,19,15,31,1,2,1,1,1,2,0,2,2018,True
289235095,17,21,25,17,21,25,31,38,4,2,2,2,3,5,2,2,2020,False
247307205,13,12,17,13,12,17,15,36,1,2,1,1,1,0,0,0,2018,True
275421559,12,10,22,12,10,22,21,37,1,1,0,2,1,3,1,2,2021,False
603449291,2,12,19,2,12,19,3,4,1,1,1,1,0,1,0,2,2018,False
223371548,11,15,17,11,15,17,16,26,2,4,1,2,1,2,0,2,2018,False
311794155,8,11,15,8,11,15,6,12,1,1,0,2,1,1,1,2,2016,False
137158953,7,14,19,7,14,19,21,41,1,2,1,2,0,2,2,2,2021,True
179768324,12,21,21,12,21,21,26,36,3,4,2,3,2,3,2,2,2018,False
386917818,9,7,20,9,7,20,15,25,2,2,1,1,1,2,0,1,2016,True
528459858,10,14,23,10,14,23,38,41,1,3,0,2,1,2,0,2,2018,True
389386302,3,13,22,3,13,22,21,32,3,2,1,1,1,2,2,0,2018,False
989753312,24,30,29,24,30,29,40,34,3,4,2,2,2,5,1,3,2016,False
113933982,6,17,24,6,17,24,11,25,2,2,1,1,3,3,2,2,2018,False
421764908,21,31,30,21,31,30,32,39,3,5,2,2,4,4,2,2,2017,False
302401426,13,15,19,13,15,19,37,40,2,2,0,2,1,2,0,2,2016,False
576615700,6,15,17,6,15,17,13,30,1,2,1,1,1,1,0,2,2017,True
550063295,7,13,25,7,13,25,15,33,2,4,1,2,1,2,1,2,2020,False
683214814,10,13,22,10,13,22,21,37,1,2,0,1,1,2,0,2,2018,False
161545363,18,22,25,18,22,25,13,32,3,4,1,2,3,2,0,3,2018,False
697243606,18,12,17,18,12,17,20,22,1,0,1,1,1,1,0,1,2021,True
798953932,17,21,27,17,21,27,61,41,4,5,2,3,4,5,2,3,2016,False
347383053,9,13,16,9,13,16,18,24,2,4,1,2,2,2,2,3,2017,False
810625002,9,9,15,9,9,15,6,10,2,4,0,2,1,2,0,2,2021,False
793098228,9,13,17,9,13,17,25,30,0,2,1,1,2,2,1,2,2018,False
821572681,2,15,20,2,15,20,6,14,2,2,1,1,1,2,1,2,2018,False
261931288,13,13,24,13,13,24,35,35,1,3,1,2,1,2,0,2,2017,True
986558633,9,14,24,9,14,24,41,34,1,2,1,2,0,3,0,2,2020,True
455167545,17,21,22,17,21,22,12,34,2,3,1,2,3,2,1,2,2016,False
395646808,12,20,27,12,20,27,45,38,2,3,3,3,2,2,2,2,2016,False
217254288,4,13,22,4,13,22,22,25,3,3,1,2,1,2,2,1,2016,True
342857773,5,6,7,5,6,7,2,2,0,2,0,1,0,2,0,0,2021,True
988719301,17,20,26,17,20,26,56,58,5,5,2,3,5,5,3,4,2021,False
265546901,9,13,22,9,13,22,16,32,2,3,1,1,1,2,2,2,2020,False
258598265,1,10,17,1,10,17,10,12,2,2,0,1,1,0,1,1,2018,True
238382943,4,10,21,4,10,21,12,29,2,4,2,2,1,3,2,2,2018,False
686138000,19,20,28,19,20,28,42,46,4,4,2,3,5,5,0,3,2020,False
149832782,29,25,30,29,25,30,54,51,2,4,1,2,2,2,2,3,2020,False
975647436,2,4,10,2,4,10,6,9,1,2,1,2,1,3,2,1,2016,False
697835735,8,13,17,8,13,17,28,35,1,2,1,2,1,2,1,2,2021,True
245390029,19,21,26,19,21,26,16,46,3,3,1,2,1,2,1,2,2020,False
391051870,1,0,16,1,0,16,4,1,0,2,0,0,0,1,0,2,2017,True
626286952,5,11,18,5,11,18,16,28,0,2,0,1,1,1,0,0,2021,True
746028870,15,23,31,15,23,31,10,39,1,3,0,1,1,3,1,2,2018,False
839992986,6,13,24,6,13,24,32,28,1,4,2,2,2,4,2,2,2016,False
707539188,20,25,29,20,25,29,22,35,2,2,2,2,2,4,2,1,2017,False
742618352,11,14,23,11,14,23,23,31,2,2,1,2,1,3,0,2,2017,False
293059158,12,15,19,12,15,19,20,25,1,4,1,2,1,2,2,2,2018,False
871547679,7,12,22,7,12,22,16,28,2,4,1,2,1,2,1,2,2018,False
645933008,7,16,16,7,16,16,22,22,3,4,1,1,2,2,2,2,2018,False
678825875,14,14,25,14,14,25,13,31,2,4,1,2,2,3,2,2,2018,True
659030555,17,18,26,17,18,26,21,28,2,3,1,2,2,3,2,2,2021,False
256074622,5,16,27,5,16,27,15,12,5,4,4,4,4,4,2,3,2021,False
112927530,5,10,17,5,10,17,13,12,2,3,1,1,2,2,1,2,2021,False
604229709,11,16,25,11,16,25,39,41,2,3,1,2,2,4,1,2,2020,False
294925135,6,4,15,6,4,15,4,7,1,2,0,1,1,0,1,0,2021,True
999835363,10,17,20,10,17,20,14,27,1,1,1,1,1,1,1,2,2020,False
508028330,14,15,25,14,15,25,28,41,1,3,1,2,2,3,2,2,2020,False
842304898,15,20,24,15,20,24,20,38,3,2,2,3,2,4,1,4,2020,False
644359087,13,16,19,13,16,19,33,36,1,3,1,1,0,2,0,2,2021,False
267456574,17,18,25,17,18,25,37,36,2,4,2,2,2,2,2,2,2018,False
997662818,8,12,21,8,12,21,32,27,3,2,2,1,2,2,2,2,2018,False
241601032,5,9,19,5,9,19,16,28,1,2,1,2,1,2,1,0,2020,True
524186754,7,7,20,7,7,20,10,31,1,3,0,1,0,1,0,2,2020,False
181213837,13,14,21,13,14,21,21,33,3,4,1,2,3,5,1,3,2020,False
551909648,31,31,31,31,31,31,40,30,2,3,1,2,2,4,1,1,2017,False
871907927,10,13,17,10,13,17,22,31,2,4,1,2,1,1,1,2,2021,False
891056396,18,20,25,18,20,25,23,40,2,2,1,2,2,2,1,2,2020,False
732152737,7,10,19,7,10,19,10,31,2,2,1,2,0,2,2,2,2017,False
142690998,5,12,25,5,12,25,26,29,2,3,1,1,2,4,1,2,2016,False
440300223,7,10,17,7,10,17,41,38,2,3,1,1,2,2,2,3,2018,False
781620271,18,19,27,18,19,27,17,45,3,3,1,2,3,1,2,2,2020,False
983732146,5,17,22,5,17,22,19,33,1,4,1,3,0,4,0,1,2020,False
617802569,23,23,24,23,23,24,49,38,2,3,1,2,2,2,2,1,2020,False
702802683,22,31,30,22,31,30,38,46,3,5,2,4,3,5,2,3,2020,False
863233379,7,12,17,7,12,17,30,38,2,2,1,2,0,2,2,2,2018,True
127133081,24,31,30,24,31,30,30,42,2,2,1,2,2,2,1,2,2020,False
245506908,20,20,26,20,20,26,30,41,2,4,1,2,3,4,2,2,2020,False
715768667,6,11,18,6,11,18,8,13,1,4,0,2,0,3,0,2,2020,True
537076862,5,13,21,5,13,21,12,17,1,4,1,2,0,2,0,2,2021,True
127591223,6,18,28,6,18,28,4,29,2,4,1,2,1,2,1,2,2020,False
278325625,13,21,22,13,21,22,22,48,0,2,1,2,0,2,0,2,2020,False
513503728,1,10,27,1,10,27,29,37,2,2,2,1,2,2,1,2,2021,False
601386703,8,10,19,8,10,19,25,32,5,4,2,2,2,3,2,2,2020,False
223796102,8,14,19,8,14,19,12,22,1,2,1,2,1,1,0,1,2020,False
489425677,11,13,24,11,13,24,24,41,2,3,1,1,2,3,1,2,2020,True
228648790,17,17,20,17,17,20,37,33,3,4,1,1,1,2,0,2,2017,False
945883499,13,16,29,13,16,29,11,27,1,3,1,1,1,1,2,2,2020,False
150531920,0,8,24,0,8,24,6,16,1,0,0,1,0,2,0,0,2018,True
284179607,16,16,22,16,16,22,19,31,3,4,2,2,3,2,2,1,2016,False
230888135,5,12,30,5,12,30,17,37,3,3,1,2,1,3,1,2,2021,False
488926316,11,14,23,11,14,23,24,27,2,2,1,1,1,1,0,1,2016,True
234903268,4,5,17,4,5,17,27,16,2,2,1,0,1,1,0,0,2018,True
531039195,8,11,18,8,11,18,10,13,2,1,0,1,3,2,0,2,2018,False
951350124,12,11,24,12,11,24,17,37,3,4,1,2,3,3,1,2,2021,False
822848607,18,12,18,18,12,18,31,32,2,4,1,2,2,2,0,2,2021,False
923555903,6,12,21,6,12,21,12,22,1,2,1,2,0,0,0,2,2017,True
710666990,7,7,17,7,7,17,18,21,2,2,0,2,0,2,1,2,2020,False
429286138,3,13,18,3,13,18,24,38,2,3,1,2,2,1,2,2,2018,True
194794307,6,7,16,6,7,16,14,23,1,3,1,1,3,5,2,3,2020,False
777168201,10,13,26,10,13,26,23,30,1,3,1,2,2,2,2,2,2016,False
876038184,10,14,20,10,14,20,24,33,1,1,1,1,2,2,0,2,2017,False
700323082,10,15,18,10,15,18,27,42,2,3,1,3,2,2,2,2,2020,False
718462386,9,23,29,9,23,29,24,27,3,4,2,2,2,4,1,2,2021,False
316065624,24,29,31,24,29,31,32,44,2,1,2,3,2,2,0,3,2016,False
136881691,4,9,16,4,9,16,6,18,1,3,1,2,1,3,0,2,2021,True
940269604,14,19,22,14,19,22,17,29,2,4,1,2,1,2,2,3,2017,False
514186738,7,12,19,7,12,19,32,21,3,4,1,2,1,1,1,2,2021,False
800565856,18,25,29,18,25,29,27,26,3,4,1,2,1,2,2,2,2016,False
116543372,8,9,19,8,9,19,27,48,1,4,1,2,2,2,0,2,2020,False
541906640,10,19,20,10,19,20,10,26,0,1,1,0,0,1,0,0,2021,True
362228941,0,0,12,0,0,12,3,11,0,1,1,1,0,2,0,1,2020,True
769383712,9,11,16,9,11,16,13,12,1,2,0,1,0,0,0,2,2021,True
283766120,6,15,28,6,15,28,15,42,3,3,1,2,2,2,0,2,2020,False
656476768,9,17,20,9,17,20,15,44,2,3,1,2,1,3,1,2,2020,False
530795231,18,24,30,18,24,30,33,35,3,4,2,2,2,4,2,2,2017,False
884131255,12,19,20,12,19,20,27,34,1,4,1,2,1,2,1,2,2018,False
164970926,10,14,20,10,14,20,34,42,2,3,1,2,0,2,1,2,2021,False
193617327,21,24,26,21,24,26,38,37,4,4,2,4,4,5,2,4,2017,False
553790675,12,16,27,12,16,27,26,39,2,2,1,2,2,2,1,2,2017,True
515480478,15,16,22,15,16,22,42,31,3,4,1,2,2,2,1,2,2020,False
221517568,20,29,29,20,29,29,32,32,3,3,1,2,1,2,0,2,2016,False
666538811,14,15,19,14,15,19,19,30,2,3,1,2,0,2,1,2,2016,False
508261820,6,9,17,6,9,17,17,21,0,2,1,2,0,2,1,2,2018,True
560661505,5,15,27,5,15,27,24,33,1,2,1,2,2,4,1,2,2021,False
466762421,12,14,17,12,14,17,22,31,2,4,2,2,1,4,1,2,2017,False
839519231,7,13,18,7,13,18,16,34,1,2,1,2,2,2,1,2,2017,False
491058251,15,24,30,15,24,30,51,33,1,4,1,1,2,2,1,2,2020,False
950849375,2,12,16,2,12,16,9,19,1,2,0,1,0,2,0,2,2020,True
417365854,10,15,25,10,15,25,36,42,2,4,1,2,1,2,2,2,2018,True
813273457,5,9,16,5,9,16,9,26,2,2,1,1,1,1,0,2,2020,True
125128907,14,16,27,14,16,27,28,37,2,2,1,1,1,2,0,0,2016,False
489185100,6,9,18,6,9,18,7,12,1,2,1,1,0,1,0,2,2020,True
840687705,14,15,26,14,15,26,35,31,3,3,1,2,2,2,2,2,2018,False
534518664,20,27,29,20,27,29,26,39,2,3,1,1,0,2,1,2,2020,False
120233804,19,30,28,19,30,28,20,45,1,3,1,2,1,3,1,2,2020,False
222650183,10,13,19,10,13,19,28,32,2,2,1,2,1,2,0,2,2020,False
912749262,6,10,16,6,10,16,22,33,2,3,1,1,1,1,2,2,2020,False
689553114,6,10,23,6,10,23,6,21,1,2,1,1,0,0,0,1,2016,True
693788727,4,11,18,4,11,18,33,26,1,2,1,1,0,2,2,2,2018,False
832676260,4,9,17,4,9,17,12,26,1,2,1,1,0,2,0,2,2017,True
423925231,6,17,25,6,17,25,20,34,2,4,1,2,4,4,2,2,2020,False
180958963,8,10,19,8,10,19,17,24,2,3,1,2,2,3,0,2,2018,False
158894195,4,9,11,4,9,11,11,15,0,1,0,1,0,1,0,1,2016,True
540818788,1,4,15,1,4,15,7,11,1,2,0,0,0,0,0,1,2017,True
692497556,22,17,26,22,17,26,34,40,3,4,3,2,4,4,1,1,2018,False
958708963,8,8,23,8,8,23,38,31,2,4,1,2,2,4,2,2,2017,False
804788526,9,11,18,9,11,18,23,36,2,3,1,2,0,3,0,0,2020,False
333890116,10,14,21,10,14,21,16,39,2,2,1,2,2,4,2,2,2020,False
353992395,8,12,17,8,12,17,12,29,2,2,1,2,2,4,2,3,2018,False
895502107,2,8,20,2,8,20,16,19,1,1,1,1,1,2,0,0,2018,True
767168984,12,15,19,12,15,19,21,31,3,5,1,2,3,3,0,2,2018,True
421263512,5,12,23,5,12,23,9,34,1,1,0,1,0,1,0,2,2020,True
514413688,28,29,31,28,29,31,42,35,5,5,2,3,4,5,2,4,2017,False
604950446,5,9,17,5,9,17,20,28,0,3,1,1,0,2,0,2,2020,True
266684739,15,17,25,15,17,25,36,32,2,2,1,1,0,1,2,2,2016,False
535031979,0,4,10,0,4,10,23,34,0,0,0,0,0,0,0,0,2020,True
582213309,5,12,18,5,12,18,17,27,0,2,1,1,1,2,1,2,2016,True
251676925,7,13,15,7,13,15,22,33,2,3,1,2,2,2,0,2,2020,True
537647219,17,16,22,17,16,22,22,32,1,2,1,1,1,2,1,2,2020,False
583220127,9,13,18,9,13,18,24,34,3,2,1,1,1,2,0,2,2021,False
131985849,7,20,16,7,20,16,14,16,2,1,0,1,1,2,2,2,2020,True
730129272,3,12,18,3,12,18,10,21,1,2,1,1,0,1,0,1,2020,False
614901695,12,16,26,12,16,26,7,31,1,2,1,1,1,1,1,2,2018,True
573107540,16,23,30,16,23,30,33,33,2,5,1,2,2,4,0,2,2017,False
843232638,13,19,24,13,19,24,29,35,2,4,1,2,1,2,0,2,2016,False
823795317,9,14,19,9,14,19,33,30,2,3,1,1,1,2,0,2,2016,False
107860220,31,31,30,31,31,30,13,32,2,2,1,2,1,1,0,1,2017,True
373912565,5,17,22,5,17,22,42,31,1,2,1,1,2,2,2,2,2017,False
118617592,16,19,22,16,19,22,37,33,3,4,2,2,1,2,2,2,2021,False
808924457,15,22,28,15,22,28,39,34,2,3,1,2,2,2,0,0,2017,False
230699122,16,15,24,16,15,24,29,33,1,4,1,2,2,2,1,2,2017,False
260750957,16,23,28,16,23,28,23,32,1,3,1,2,2,2,0,2,2016,False
444814844,11,13,21,11,13,21,23,34,2,2,1,2,1,2,2,2,2020,False
546264917,10,8,18,10,8,18,20,34,2,2,1,2,1,1,0,2,2020,True
189576248,9,15,19,9,15,19,25,34,1,1,1,1,1,3,2,0,2018,True
381382592,7,11,18,7,11,18,18,32,1,2,0,1,0,2,2,0,2021,True
466055577,21,25,26,21,25,26,42,37,3,4,1,2,2,4,2,1,2017,False
570362235,5,15,25,5,15,25,11,4,1,2,1,0,1,1,1,1,2020,False
889322884,22,24,31,22,24,31,30,37,3,3,1,2,2,2,2,2,2018,False
965985595,9,15,25,9,15,25,48,34,2,3,1,2,1,2,1,1,2017,False
630967236,17,20,30,17,20,30,45,34,1,3,0,1,1,2,0,0,2016,False
137767057,18,22,26,18,22,26,33,34,1,2,1,2,3,3,1,2,2016,False
133979263,8,15,19,8,15,19,19,37,2,4,2,3,1,5,1,4,2020,False
882942507,9,14,30,9,14,30,27,37,1,3,0,2,1,2,2,3,2020,False
345092256,10,6,13,10,6,13,4,13,2,3,1,1,1,3,1,2,2018,False
193998246,9,12,20,9,12,20,17,22,3,2,1,2,2,2,0,1,2020,False
828521261,4,13,16,4,13,16,2,17,1,2,1,1,0,1,1,2,2020,True
602699906,13,16,21,13,16,21,41,36,2,3,1,2,2,2,0,2,2016,False
391119558,1,8,19,1,8,19,7,14,1,1,0,1,1,0,1,1,2020,True
150127040,20,24,31,20,24,31,36,37,5,5,3,3,4,5,2,4,2018,False
491766006,13,15,20,13,15,20,29,31,1,2,1,1,0,2,2,2,2020,False
423625610,3,8,12,3,8,12,9,19,0,2,1,1,1,1,0,2,2021,True
640122852,4,11,18,4,11,18,30,38,1,4,1,2,3,2,2,1,2017,False
157534583,6,6,17,6,6,17,5,34,2,2,1,2,2,1,2,1,2021,False
435022677,8,15,20,8,15,20,22,35,2,2,1,1,0,2,1,1,2016,False
446454292,5,13,20,5,13,20,16,31,2,3,1,1,1,1,1,1,2018,False
810715640,17,16,22,17,16,22,19,34,2,3,2,2,2,3,0,0,2016,False
566225050,7,11,21,7,11,21,19,23,2,2,1,2,2,4,1,0,2018,False
172300839,13,18,20,13,18,20,16,33,1,2,1,2,1,2,1,2,2020,False
888806041,15,13,18,15,13,18,26,39,2,2,1,2,1,1,0,1,2016,False
580741482,12,15,21,12,15,21,31,36,3,5,1,2,2,3,2,2,2018,False
550440437,12,17,19,12,17,19,36,35,2,2,1,1,1,2,0,2,2016,False
189469532,2,6,17,2,6,17,16,22,0,2,1,2,2,2,0,1,2017,False
178762464,8,12,18,8,12,18,23,31,3,2,1,2,1,2,2,2,2021,False
394216417,10,16,27,10,16,27,31,27,4,5,2,3,4,4,0,3,2016,False
878562064,27,31,29,27,31,29,26,47,1,2,1,2,3,3,0,2,2020,False
541252030,1,4,7,1,4,7,3,7,0,1,0,1,1,2,1,2,2017,False
685625325,15,21,24,15,21,24,39,39,4,4,1,2,1,2,2,0,2020,False
241454566,14,18,18,14,18,18,24,38,1,2,1,1,2,3,2,2,2018,False
554881754,11,10,18,11,10,18,9,26,1,2,1,2,1,2,2,3,2018,False
161616142,9,13,21,9,13,21,23,31,2,2,1,2,1,1,0,2,2018,False
772529134,4,16,14,4,16,14,1,15,0,3,0,1,0,2,0,1,2018,False
564990997,10,13,16,10,13,16,15,23,1,2,1,1,1,1,2,1,2018,False
748943908,24,22,30,24,22,30,27,37,3,4,2,3,4,4,2,2,2017,False
694315107,14,21,22,14,21,22,8,35,3,4,1,2,2,4,2,3,2020,False
458032161,0,2,12,0,2,12,1,1,1,2,0,1,0,1,0,2,2017,True
127452575,4,14,16,4,14,16,12,27,0,2,1,1,1,2,1,2,2020,False
260476140,30,31,30,30,31,30,48,38,4,5,2,3,5,5,3,3,2017,False
391099546,17,23,29,17,23,29,38,27,3,4,1,2,2,4,1,2,2018,False
274092989,16,19,26,16,19,26,22,29,1,4,0,2,0,4,0,2,2021,False
470569575,21,25,27,21,25,27,35,45,1,2,1,2,0,0,0,1,2020,True
692868962,13,18,20,13,18,20,25,36,2,3,1,2,2,3,1,2,2018,False
177690149,12,22,27,12,22,27,19,32,1,2,1,1,1,1,0,2,2021,False
