StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,At_Risk_Numeracy
345092256,10,6,13,16,18,23,4,13,2,3,1,1,1,3,1,2,5.328767123,Male,0,0,0,0,1,1,3,2,88,88,2,2,1,2018,FALSE
193998246,9,12,20,21,24,29,17,22,3,2,1,2,2,2,0,1,5.279452055,Female,1,0,0,0,0,0,2,1,92,92,2,2,1,2020,FALSE
828521261,4,13,16,18,21,24,2,17,1,2,1,1,0,1,1,2,4.98630137,Male,0,1,0,0,0,1,3,2,94,94,2,0,0,2020,TRUE
602699906,13,16,21,22,22,30,41,36,2,3,1,2,2,2,0,2,5.438356164,Female,0,0,1,0,0,0,2,1,103,103,2,2,0,2016,FALSE
391119558,-1,8,19,17,21,25,7,14,1,1,0,1,1,0,1,1,4.605479452,Female,0,1,0,0,0,0,4,3,95,95,2,1,0,2020,TRUE
150127040,20,24,31,32,29,29,36,37,5,5,3,3,4,5,2,4,5.498630137,Male,1,0,0,0,0,0,2,2,95,95,2,1,1,2018,FALSE
491766006,13,15,20,21,23,26,29,31,1,2,1,1,0,2,2,2,5.863013699,Female,1,0,0,0,0,0,2,2,97,97,2,1,1,2020,FALSE
423625610,3,8,12,15,13,14,9,19,0,2,1,1,1,1,0,2,4.783561644,Male,0,1,0,0,0,1,3,1,101,96,0,0,0,2021,TRUE
640122852,4,11,18,19,24,29,30,38,1,4,1,2,3,2,2,1,6.016438356,Male,1,0,0,0,0,0,4,2,114,114,2,1,0,2017,FALSE
157534583,6,6,17,21,21,25,5,34,2,2,1,2,2,1,2,1,5.830136986,Female,0,1,0,0,0,0,3,2,120,109,2,0,2,2021,FALSE
435022677,8,15,20,22,23,27,22,35,2,2,1,1,0,2,1,1,4.854794521,Female,1,0,0,0,0,0,3,3,103,103,2,2,1,2016,FALSE
446454292,5,13,20,20,26,27,16,31,2,3,1,1,1,1,1,1,5.482191781,Male,0,1,0,0,0,0,2,2,117,117,2,2,1,2018,FALSE
810715640,17,16,22,26,30,29,19,34,2,3,2,2,2,3,0,0,5.142465753,Male,1,0,0,0,0,0,3,1,101,101,1,1,1,2016,FALSE
566225050,7,11,21,18,25,28,19,23,2,2,1,2,2,4,1,0,4.904109589,Male,1,0,0,0,0,0,3,2,112,112,2,0,1,2018,FALSE
172300839,13,18,20,20,21,25,16,33,1,2,1,2,1,2,1,2,4.895890411,Female,1,0,0,0,0,0,1,1,109,109,1,1,0,2020,FALSE
888806041,15,13,18,23,27,28,26,39,2,2,1,2,1,1,0,1,5.350684932,Male,1,0,0,0,0,0,2,1,120,120,2,1,2,2016,FALSE
580741482,12,15,21,20,25,27,31,36,3,5,1,2,2,3,2,2,5.597260274,Male,1,0,0,0,0,0,1,1,120,120,0,0,0,2018,FALSE
550440437,12,17,19,23,23,30,36,35,2,2,1,1,1,2,0,2,5.4,Female,1,0,0,0,0,0,4,1,114,114,1,1,0,2016,FALSE
189469532,2,6,17,23,25,31,16,22,0,2,1,2,2,2,0,1,5.306849315,Female,1,0,0,0,0,0,4,4,89,89,2,0,0,2017,FALSE
178762464,8,12,18,23,27,31,23,31,3,2,1,2,1,2,2,2,5.082191781,Male,0,1,0,0,0,0,2,1,102,97,2,2,1,2021,FALSE
394216417,10,16,27,30,29,28,31,27,4,5,2,3,4,4,0,3,5.556164384,Female,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,FALSE
878562064,27,31,29,30,31,30,26,47,1,2,1,2,3,3,0,2,5.591780822,Female,1,0,0,0,0,0,2,1,109,109,2,2,1,2020,FALSE
541252030,1,4,7,7,12,12,3,7,0,1,0,1,1,2,1,2,5.479452055,Male,0,1,0,0,0,0,6,3,89,89,2,1,0,2017,FALSE
685625325,15,21,24,28,27,28,39,39,4,4,1,2,1,2,2,0,5.326027397,Female,1,0,0,0,0,0,2,2,101,101,2,0,0,2020,FALSE
241454566,14,18,18,22,25,30,24,38,1,2,1,1,2,3,2,2,5.465753425,Male,1,0,0,0,0,0,3,1,95,95,2,0,2,2018,FALSE
554881754,11,10,18,16,26,26,9,26,1,2,1,2,1,2,2,3,5.175342466,Female,1,0,0,0,0,0,2,2,112,112,2,2,2,2018,FALSE
161616142,9,13,21,22,26,28,23,31,2,2,1,2,1,1,0,2,5.156164384,Female,1,0,0,0,0,0,2,1,88,88,1,1,0,2018,FALSE
772529134,4,16,14,8,15,22,1,15,0,3,0,1,0,2,0,1,5.312328767,Female,0,1,0,0,0,1,3,1,101,101,2,0,0,2018,FALSE
564990997,10,13,16,17,21,26,15,23,1,2,1,1,1,1,2,1,5.394520548,Female,1,0,0,0,0,0,2,2,95,95,1,0,1,2018,FALSE
748943908,24,22,30,25,28,27,27,37,3,4,2,3,4,4,2,2,5.345205479,Male,0,0,1,0,0,0,2,1,97,97,2,2,2,2017,FALSE
694315107,14,21,22,23,24,28,8,35,3,4,1,2,2,4,2,3,5.734246575,Male,0,0,0,0,1,1,2,1,95,95,2,1,0,2020,FALSE
458032161,0,2,12,13,17,25,1,1,1,2,0,1,0,1,0,2,5.032876712,Male,0,1,0,0,0,1,5,2,89,89,2,0,0,2017,TRUE
127452575,4,14,16,22,21,25,12,27,0,2,1,1,1,2,1,2,6.101369863,Male,0,1,0,0,0,0,2,1,95,95,1,0,0,2020,FALSE
260476140,30,31,30,32,30,30,48,38,4,5,2,3,5,5,3,3,5.534246575,Male,1,0,0,0,0,0,3,1,101,101,2,1,2,2017,FALSE
391099546,17,23,29,30,28,32,38,27,3,4,1,2,2,4,1,2,4.75890411,Female,1,0,0,0,0,0,2,2,95,95,2,2,0,2018,FALSE
274092989,16,19,26,29,28,31,22,29,1,4,0,2,0,4,0,2,5.405479452,Male,1,0,0,0,0,0,2,1,116,104,2,2,2,2021,FALSE
470569575,21,25,27,26,26,28,35,45,1,2,1,2,0,0,0,1,5.315068493,Female,0,1,0,0,0,0,3,2,103,103,2,1,1,2020,TRUE
692868962,13,18,20,26,28,29,25,36,2,3,1,2,2,3,1,2,5.98630137,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2018,FALSE
177690149,12,22,27,28,29,27,19,32,1,2,1,1,1,1,0,2,4.77260274,Female,1,0,0,0,0,0,2,1,104,98,2,2,1,2021,FALSE
232834062,29,27,28,31,29,31,45,41,1,1,2,2,2,2,2,2,5.580821918,Female,1,0,0,0,0,0,1,1,101,101,2,0,0,2017,FALSE
143887752,7,10,16,16,26,28,8,23,1,4,1,2,1,3,1,2,5.564383562,Male,0,1,0,0,0,1,1,1,95,95,1,1,0,2020,TRUE
927962238,5,11,15,16,19,21,14,20,1,1,0,2,2,3,2,2,5.578082192,Male,1,0,0,0,0,0,1,1,101,101,2,0,0,2016,FALSE
189172240,8,12,19,27,27,31,3,26,2,4,1,1,1,2,2,2,5.62739726,Male,0,0,1,0,0,0,2,2,107,107,2,2,1,2020,FALSE
832716117,6,12,21,20,25,29,13,34,2,3,1,2,0,2,0,1,5.290410959,Male,0,1,0,0,0,0,3,2,110,110,2,1,1,2018,TRUE
248832088,13,17,19,21,26,27,15,33,0,2,0,1,1,2,0,1,5.043835616,Female,1,0,0,0,0,0,3,2,88,88,2,0,0,2017,FALSE
139544087,11,15,20,27,27,30,16,23,2,2,1,2,1,1,0,2,5.98630137,Male,0,1,0,0,0,0,2,2,114,114,0,0,0,2018,FALSE
640703660,5,7,19,18,20,23,19,33,1,2,1,1,1,3,1,1,5.816438356,Male,1,0,0,0,0,0,2,1,116,116,2,2,2,2020,FALSE
344057140,4,11,13,17,18,25,12,24,1,3,1,2,1,3,1,2,5.701369863,Male,0,0,1,0,0,0,3,2,94,94,2,2,0,2020,FALSE
547003657,15,13,23,22,23,28,40,33,2,2,1,2,2,5,2,4,5.446575342,Female,1,0,0,0,0,0,1,1,113,113,1,0,1,2017,FALSE
155013602,1,7,12,10,16,28,4,14,1,3,1,1,1,1,1,1,5.553424658,Female,0,1,0,0,0,1,3,2,95,95,1,0,0,2020,FALSE
806792939,2,10,13,12,16,23,6,29,2,2,1,2,2,2,2,2,4.887671233,Male,1,0,0,0,0,0,4,4,88,88,2,1,0,2018,FALSE
843941652,1,14,20,24,28,29,10,24,0,2,0,1,0,2,0,1,4.808219178,Male,0,0,0,0,1,1,4,2,116,116,2,2,1,2018,FALSE
482418451,16,20,22,26,26,32,15,35,3,4,1,1,1,1,2,2,4.895890411,Male,1,0,0,0,0,0,3,2,97,97,2,1,0,2017,TRUE
713948612,10,16,22,21,25,28,14,35,3,4,2,2,2,3,0,0,5.271232877,Male,1,0,0,0,0,0,3,2,101,101,2,0,2,2016,FALSE
950669872,10,12,21,25,27,32,14,40,1,4,1,2,0,4,0,2,4.671232877,Male,1,0,0,0,0,0,2,2,120,120,2,0,1,2016,FALSE
697506911,9,12,16,17,22,22,7,27,2,3,2,1,2,0,2,2,4.578082192,Male,0,1,0,0,0,0,1,1,97,97,0,0,0,2017,TRUE
296704763,26,28,28,28,31,32,47,37,4,5,2,4,4,5,2,4,5.635616438,Male,1,0,0,0,0,0,3,2,101,101,0,0,0,2017,FALSE
828442621,11,19,22,25,25,30,22,32,0,2,0,1,1,1,1,2,4.997260274,Female,1,0,0,0,0,0,2,1,103,103,2,2,2,2020,FALSE
493187607,12,16,18,25,25,28,24,34,1,3,1,2,1,2,1,2,5.219178082,Male,1,0,0,0,0,0,2,1,100,100,0,0,0,2017,TRUE
885878543,14,26,27,24,26,27,35,36,4,4,2,3,3,4,1,2,5.536986301,Female,1,0,0,0,0,0,3,3,102,102,2,2,0,2020,FALSE
671575585,6,13,19,15,17,22,5,18,1,3,1,1,1,2,1,2,5.353424658,Male,0,1,0,0,0,1,3,3,95,95,2,1,1,2020,TRUE
863857215,19,28,28,27,30,30,54,50,2,4,1,2,2,5,2,2,5.720547945,Female,1,0,0,0,0,0,2,2,113,113,1,1,1,2020,FALSE
569344280,17,18,24,25,27,30,27,37,2,3,1,2,1,2,0,1,4.835616438,Male,1,0,0,0,0,0,2,2,120,120,2,2,2,2018,FALSE
793444279,20,23,24,32,29,30,13,45,1,4,1,2,1,3,1,2,4.926027397,Female,0,1,0,0,0,0,1,1,91,91,2,0,0,2020,FALSE
920135094,26,26,28,27,26,30,48,41,1,2,1,1,2,2,1,2,5.454794521,Female,1,0,0,0,0,0,2,1,105,105,1,1,1,2020,FALSE
181561540,11,10,20,19,22,23,30,32,2,3,0,1,1,2,2,2,4.983561644,Female,1,0,0,0,0,0,3,3,95,95,1,1,0,2018,TRUE
287281207,9,15,24,29,27,30,38,34,2,4,1,2,2,5,1,3,5.745205479,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2016,FALSE
289681755,8,13,21,25,28,30,29,26,3,5,1,2,2,2,1,2,5.060273973,Male,1,0,0,0,0,0,3,2,116,116,2,2,2,2018,FALSE
349791589,8,10,23,18,25,25,20,36,1,3,1,1,1,2,0,2,5.290410959,Female,0,0,1,0,0,0,2,2,104,104,1,1,1,2020,FALSE
591736039,5,10,22,17,23,25,22,28,2,2,1,1,0,4,1,2,5.284931507,Female,0,0,0,0,1,0,3,2,114,114,2,0,0,2016,FALSE
866491172,6,10,19,17,23,25,42,37,2,4,2,2,1,2,2,2,5.290410959,Male,1,0,0,0,0,0,2,2,103,103,2,1,1,2018,FALSE
654394840,4,9,19,20,20,23,10,36,1,1,1,0,1,2,0,0,5.504109589,Male,0,1,0,0,0,0,1,1,120,109,2,2,1,2021,TRUE
403823481,15,19,24,23,28,25,21,44,2,4,1,2,1,2,2,3,5.419178082,Female,1,0,0,0,0,0,2,1,107,96,2,2,2,2021,FALSE
486663916,16,27,28,31,29,32,53,41,2,3,2,2,2,2,1,3,5.630136986,Female,0,0,1,0,0,1,2,1,114,114,2,1,1,2020,FALSE
488896173,10,14,19,15,23,29,26,48,2,0,1,2,1,2,0,2,5.438356164,Female,1,0,0,0,0,0,2,2,103,103,2,2,0,2020,FALSE
139917912,7,14,23,20,24,26,9,26,0,2,0,1,0,3,0,2,5.153424658,Female,0,1,0,0,0,0,3,3,114,114,2,0,2,2020,FALSE
973848800,10,16,25,26,25,30,18,36,2,2,1,2,1,2,1,2,5.254794521,Male,1,0,0,0,0,0,3,3,96,96,2,1,0,2020,FALSE
305948417,14,15,25,29,30,30,39,40,1,2,1,1,2,4,2,2,4.961643836,Female,1,0,0,0,0,0,2,1,95,93,0,0,0,2021,FALSE
792144345,5,12,22,19,23,32,14,29,2,2,1,1,1,2,0,1,5.054794521,Female,0,1,0,0,0,0,2,2,103,103,2,2,1,2020,FALSE
569418803,2,13,19,21,16,23,11,12,2,3,1,1,1,1,1,0,5.57260274,Male,1,0,0,0,0,0,5,3,95,95,2,0,0,2018,TRUE
388050319,11,12,15,17,22,29,29,27,3,3,1,2,3,2,2,1,5.550684932,Female,1,0,0,0,0,0,5,3,101,101,2,0,0,2016,FALSE
473202821,7,16,21,16,25,30,23,32,1,3,1,2,0,2,1,2,4.928767123,Female,0,1,0,0,0,0,3,3,101,101,2,2,2,2020,FALSE
764070438,16,18,19,17,20,24,26,22,1,2,1,1,1,1,1,2,5.484931507,Female,0,1,0,0,0,0,2,1,94,94,2,2,2,2018,FALSE
276439797,13,16,25,32,29,30,11,35,1,2,1,2,1,3,1,2,5.726027397,Male,1,0,0,0,0,0,2,1,105,105,2,2,1,2020,TRUE
117362254,4,9,19,23,28,30,11,26,0,2,1,1,0,2,1,2,6.019178082,Male,1,0,0,0,0,0,2,2,116,116,2,2,0,2018,FALSE
387921057,13,14,19,14,25,26,18,22,2,2,1,1,1,2,1,2,5.424657534,Female,0,1,0,0,0,1,3,2,99,99,2,0,1,2020,FALSE
155600545,11,15,22,31,31,30,38,33,2,2,1,1,1,2,0,2,5.846575342,Female,1,0,0,0,0,0,3,3,114,114,1,1,1,2018,FALSE
182138640,7,9,19,16,20,33,14,30,1,2,1,2,1,2,2,2,5.75890411,Female,1,0,0,0,0,0,2,2,96,96,2,2,0,2020,FALSE
538314978,9,15,19,27,28,28,18,33,2,2,1,1,1,0,0,1,5.126027397,Female,0,1,0,0,0,1,2,2,102,102,2,0,0,2020,FALSE
388980219,6,14,23,23,22,26,22,28,2,3,1,2,1,2,2,2,5.728767123,Female,0,1,0,0,0,0,2,2,117,108,2,1,1,2021,FALSE
888330542,16,24,28,28,30,32,11,31,3,4,1,2,0,1,0,1,5.304109589,Male,0,1,0,0,0,0,2,1,114,114,2,2,2,2018,FALSE
596109579,17,18,27,31,28,30,35,41,2,4,2,1,2,2,0,2,4.860273973,Male,1,0,0,0,0,0,2,1,91,89,1,1,0,2021,FALSE
274160153,21,26,29,29,29,29,33,51,3,4,1,3,2,4,2,2,4.854794521,Male,0,0,1,0,0,1,1,1,95,95,2,2,2,2020,FALSE
426915427,15,18,26,19,25,26,21,32,2,5,1,2,2,3,2,2,5.887671233,Male,1,0,0,0,0,0,1,1,115,115,2,2,2,2017,FALSE
514381125,3,12,18,18,25,27,11,31,1,2,1,1,2,2,0,2,5.421917808,Female,0,1,0,0,0,0,1,1,97,97,0,0,0,2016,FALSE
470918441,10,7,16,19,18,24,16,37,1,3,1,1,1,2,1,1,4.597260274,Male,1,0,0,0,0,0,3,3,120,109,2,2,1,2021,TRUE
583831956,1,8,12,14,12,16,8,11,0,2,0,1,0,1,1,0,5.630136986,Male,0,1,0,0,0,0,2,1,89,89,1,0,0,2017,TRUE
182796041,4,8,20,18,21,25,14,3,1,4,1,2,1,1,1,2,4.95890411,Female,0,0,0,0,1,0,2,2,114,114,2,1,0,2020,FALSE
689102456,9,16,20,15,17,24,16,13,2,2,1,2,1,2,1,2,5.887671233,Male,0,1,0,0,0,0,1,1,104,104,2,0,1,2020,TRUE
353201476,8,12,14,13,16,25,23,25,1,3,1,1,0,1,0,2,5.161643836,Male,1,0,0,0,0,0,2,2,94,94,1,0,0,2018,TRUE
987154524,21,21,23,24,28,29,32,32,3,3,1,2,1,2,2,1,5.101369863,Male,1,0,0,0,0,0,3,3,95,95,2,1,1,2018,FALSE
425745898,18,22,25,25,28,30,14,37,2,2,1,1,1,3,2,2,4.695890411,Male,1,0,0,0,0,0,1,1,97,97,2,2,2,2017,FALSE
650719810,3,8,18,16,23,24,16,29,1,1,1,1,0,2,1,0,5.57260274,Female,0,0,0,0,1,0,1,1,97,97,2,1,0,2017,FALSE
604632218,9,14,19,16,18,17,21,32,1,3,1,2,0,2,1,2,5.178082192,Male,1,0,0,0,0,0,6,3,91,89,1,1,0,2021,FALSE
992577795,6,16,17,13,16,16,3,8,2,3,1,2,0,3,0,2,5.032876712,Male,0,1,0,0,0,0,2,2,107,96,2,0,0,2021,TRUE
207406973,22,26,31,33,32,32,47,39,1,2,1,2,2,3,2,1,5.309589041,Male,1,0,0,0,0,0,4,4,109,109,2,1,1,2020,FALSE
352556237,13,17,22,23,25,29,32,34,1,4,1,2,2,2,2,2,5.161643836,Male,0,0,0,0,1,0,3,1,110,110,2,2,2,2018,FALSE
514769424,10,13,20,19,22,26,38,45,3,4,1,2,2,4,2,2,5.22739726,Male,1,0,0,0,0,0,2,1,95,95,2,2,2,2020,FALSE
412800370,15,24,31,31,29,30,27,48,3,5,2,2,2,4,2,3,5.849315068,Male,1,0,0,0,0,0,2,2,105,105,0,0,0,2020,FALSE
423731622,3,12,12,9,14,14,3,26,1,3,1,2,0,0,0,1,5.843835616,Male,0,1,0,0,0,1,1,1,95,95,2,1,1,2020,TRUE
607455857,13,13,21,25,23,27,19,28,2,2,2,2,2,2,2,2,5.4,Male,0,0,1,0,0,0,2,2,88,88,1,0,0,2018,FALSE
715840971,5,16,22,20,24,29,18,27,3,4,2,2,2,3,1,2,4.923287671,Male,1,0,0,0,0,0,2,2,99,99,2,2,1,2020,FALSE
674378498,15,18,22,28,29,30,66,43,2,4,2,2,2,2,1,3,5.375342466,Female,1,0,0,0,0,0,3,2,116,116,2,2,2,2020,FALSE
820109729,4,6,17,22,24,27,3,7,1,2,1,1,1,2,2,2,5.257534247,Male,0,1,0,0,0,0,4,4,95,94,2,1,1,2021,TRUE
928847495,16,23,28,27,27,29,39,43,2,2,1,2,2,2,1,2,5.328767123,Female,0,0,1,0,0,0,1,1,101,101,1,0,0,2020,FALSE
666085052,13,15,20,18,19,24,28,33,1,4,1,2,1,0,0,2,4.624657534,Male,1,0,0,0,0,0,2,1,95,95,0,0,0,2017,TRUE
835178186,26,23,28,29,28,32,39,35,2,3,1,2,1,2,2,2,4.775342466,Female,1,0,0,0,0,0,1,1,113,113,2,1,2,2020,FALSE
116624848,10,11,19,21,26,30,10,22,2,3,1,2,1,1,2,1,5.216438356,Male,0,0,0,0,1,0,1,1,96,95,1,0,0,2021,FALSE
951490701,21,15,24,24,29,32,20,46,3,3,1,3,0,4,0,2,5.15890411,Male,1,0,0,0,0,0,2,2,105,105,2,2,2,2020,FALSE
401485220,12,14,21,22,25,30,40,43,1,4,1,3,1,2,0,2,5.649315068,Female,1,0,0,0,0,0,3,3,114,114,1,1,1,2020,FALSE
935426032,15,20,26,33,28,30,27,31,3,5,2,2,4,4,2,2,5.345205479,Male,1,0,0,0,0,0,2,2,113,113,2,0,1,2020,FALSE
295566099,14,16,23,23,28,29,35,40,1,2,1,1,2,1,2,2,5.391780822,Female,1,0,0,0,0,0,2,2,116,116,2,1,1,2020,TRUE
420288785,12,12,17,21,24,28,18,40,2,3,1,2,1,3,1,2,4.709589041,Male,1,0,0,0,0,0,2,1,90,90,2,1,0,2017,FALSE
504952531,6,17,19,21,23,29,9,17,1,3,1,2,1,2,2,2,5.131506849,Female,0,1,0,0,0,1,1,1,110,110,1,1,1,2020,FALSE
529819844,12,18,21,25,23,30,58,33,3,4,2,2,4,2,2,2,5.361643836,Female,1,0,0,0,0,0,3,3,110,110,2,2,2,2020,FALSE
585151275,14,10,21,25,25,28,28,35,2,4,1,2,2,3,1,2,5.057534247,Male,1,0,0,0,0,0,3,3,100,100,2,1,0,2017,FALSE
197191747,14,17,29,30,28,28,36,40,2,1,1,2,3,2,0,2,4.939726027,Male,1,0,0,0,0,0,2,1,101,101,2,1,1,2016,FALSE
298675782,10,12,21,18,23,28,51,27,2,2,2,2,2,1,2,2,5.271232877,Male,1,0,0,0,0,0,2,1,105,105,1,0,1,2018,FALSE
947778183,6,7,14,14,15,22,17,7,1,3,1,1,1,1,0,1,5.315068493,Male,0,1,0,0,0,0,3,3,120,120,2,2,0,2018,TRUE
488321366,15,16,19,22,24,25,23,44,2,3,1,1,0,1,0,2,5.161643836,Female,1,0,0,0,0,0,2,1,113,113,2,2,1,2020,FALSE
239322097,13,17,18,21,21,27,38,33,4,4,2,4,1,2,2,2,5.44109589,Male,1,0,0,0,0,0,3,2,100,100,2,1,2,2017,FALSE
991574549,5,14,20,22,23,29,33,42,3,3,2,2,2,2,1,2,5.775342466,Female,1,0,0,0,0,0,2,2,117,108,2,2,1,2021,FALSE
524469955,18,17,26,25,31,30,30,41,3,3,2,2,1,4,2,2,5.191780822,Male,1,0,0,0,0,0,3,2,95,95,0,0,0,2020,FALSE
190482634,21,19,28,31,30,31,43,52,3,3,1,2,2,3,2,2,5.216438356,Female,1,0,0,0,0,0,3,3,105,105,2,1,0,2020,FALSE
622119927,2,4,19,23,22,28,10,18,1,2,1,1,2,0,0,2,4.904109589,Female,0,1,0,0,0,0,2,1,88,88,2,1,0,2018,TRUE
922604198,4,8,19,22,26,28,20,25,1,1,1,2,0,1,0,2,4.736986301,Male,1,0,0,0,0,0,2,2,95,95,0,0,0,2018,TRUE
546870270,3,6,18,13,19,25,4,9,1,3,1,1,0,2,1,2,4.676712329,Male,0,1,0,0,0,0,1,1,97,97,0,0,0,2018,TRUE
816726750,11,19,20,20,21,27,42,36,4,5,1,2,3,4,2,2,4.923287671,Male,1,0,0,0,0,0,2,2,95,95,0,0,0,2018,FALSE
603488207,10,13,23,19,27,31,27,30,0,4,1,2,1,1,2,2,4.934246575,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2017,FALSE
844461359,21,30,31,30,31,30,52,46,2,3,1,2,1,1,1,2,5.205479452,Female,1,0,0,0,0,0,2,2,109,109,2,1,0,2020,FALSE
146659431,19,28,31,31,30,31,21,37,2,4,1,3,1,4,0,2,5.819178082,Female,1,0,0,0,0,0,2,2,114,114,2,0,1,2020,FALSE
891764615,6,12,21,19,19,25,21,19,2,2,1,1,1,2,0,1,5.17260274,Male,1,0,0,0,0,0,1,1,94,94,1,1,2,2017,TRUE
368283747,3,17,20,22,26,25,17,15,1,3,1,2,1,2,0,2,5.106849315,Male,0,1,0,0,0,0,2,2,113,113,2,0,1,2020,FALSE
197172770,-3,15,14,13,18,26,14,30,2,3,1,1,0,2,0,1,5.638356164,Male,0,1,0,0,0,0,3,3,114,114,2,1,1,2017,FALSE
963376640,11,22,24,28,30,30,18,43,2,4,1,2,2,4,2,2,5.268493151,Female,1,0,0,0,0,0,3,2,114,102,2,2,2,2021,FALSE
789666775,10,7,13,16,14,20,38,37,3,2,1,1,2,0,1,0,5.164383562,Male,1,0,0,0,0,0,2,1,120,120,2,2,2,2018,FALSE
695542397,9,18,26,29,30,29,18,34,2,2,1,1,2,1,1,2,4.82739726,Female,1,0,0,0,0,0,2,2,107,107,2,2,1,2016,FALSE
791225790,11,9,16,24,25,26,25,31,2,3,1,2,3,3,1,2,5.687671233,Male,0,1,0,0,0,0,3,3,115,115,2,2,1,2017,FALSE
699538164,7,9,15,19,23,29,11,25,2,2,1,1,1,1,2,1,4.890410959,Female,0,1,0,0,0,0,3,1,115,115,2,2,2,2017,TRUE
365055638,10,22,27,28,30,31,28,18,2,3,1,1,0,2,0,2,5.131506849,Male,1,0,0,0,0,0,2,2,114,114,2,2,2,2018,FALSE
271599675,7,14,24,28,28,28,10,29,1,2,1,1,1,2,1,1,5.276712329,Female,1,0,0,0,0,0,2,2,114,114,2,0,1,2016,FALSE
765066764,19,24,27,29,28,31,39,44,2,4,2,2,1,0,2,2,5.02739726,Female,1,0,0,0,0,0,2,1,113,113,2,2,2,2020,FALSE
371435216,11,17,21,24,28,30,26,40,2,2,1,2,0,4,0,2,5.619178082,Male,0,1,0,0,0,0,1,1,102,97,2,2,2,2021,FALSE
626629194,11,18,28,28,30,29,16,23,2,3,1,2,1,2,1,2,5.224657534,Male,0,1,0,0,0,1,3,3,114,114,2,1,1,2018,FALSE
480436787,15,18,29,32,31,29,33,34,3,5,1,2,2,5,2,2,4.917808219,Female,1,0,0,0,0,0,3,3,95,95,1,1,1,2017,FALSE
882806761,29,29,29,30,30,27,33,33,2,2,1,1,2,1,1,2,4.852054795,Male,1,0,0,0,0,0,2,2,114,120,0,0,0,2016,FALSE
872816104,11,16,21,22,25,29,8,29,2,4,1,2,2,4,1,2,5.55890411,Male,1,0,0,0,0,0,1,1,98,98,0,0,0,2018,FALSE
455234915,18,19,24,29,28,29,51,35,2,3,1,1,0,3,2,1,5.654794521,Female,1,0,0,0,0,0,4,4,101,101,2,0,0,2016,FALSE
157669643,9,14,25,21,23,29,24,13,3,5,2,3,2,4,1,4,5.139726027,Male,1,0,0,0,0,0,1,1,113,113,0,0,0,2016,FALSE
801602550,13,19,23,19,22,28,9,39,3,3,2,3,1,1,2,0,6.120547945,Male,0,0,0,1,0,0,2,2,104,104,2,2,2,2020,FALSE
662841424,12,18,23,30,28,33,14,44,2,3,1,2,1,3,0,2,5.252054795,Female,1,0,0,0,0,0,2,2,114,114,2,0,0,2020,FALSE
936489261,7,8,19,18,19,23,22,35,2,2,1,1,1,2,0,1,5.528767123,Female,1,0,0,0,0,0,1,1,98,98,2,2,2,2021,TRUE
249854281,12,21,25,28,30,30,22,26,0,5,2,2,2,4,1,4,5.687671233,Male,1,0,0,0,0,0,2,2,101,101,2,0,1,2016,FALSE
363453196,16,22,28,29,28,29,18,30,4,4,1,2,2,1,2,2,5.942465753,Female,1,0,0,0,0,0,1,1,114,114,1,1,1,2018,FALSE
765714007,16,17,24,29,30,31,17,16,2,2,0,2,1,3,1,3,5.265753425,Female,1,0,0,0,0,0,3,2,94,94,1,0,0,2018,FALSE
215520189,5,19,22,23,22,28,25,11,2,2,1,1,1,2,1,2,4.98630137,Male,0,1,0,0,0,1,2,1,99,99,2,2,2,2020,TRUE
465050888,16,17,19,20,23,29,26,34,1,4,1,2,1,3,2,2,5.452054795,Female,1,0,0,0,0,0,2,1,90,90,0,0,0,2017,FALSE
190313722,13,17,19,21,25,27,53,31,3,3,2,2,2,2,2,1,5.410958904,Male,1,0,0,0,0,0,5,3,120,120,2,1,1,2017,FALSE
849670114,20,20,26,27,29,31,23,38,3,4,1,2,1,4,0,2,5.189041096,Female,1,0,0,0,0,0,3,2,113,105,2,1,0,2021,FALSE
172470399,8,13,16,15,19,24,19,25,1,3,1,1,2,2,1,0,4.769863014,Male,0,1,0,0,0,1,1,1,95,95,2,2,0,2018,TRUE
336490984,15,12,19,18,26,29,32,39,2,4,1,1,0,2,2,2,5.153424658,Female,1,0,0,0,0,0,3,1,95,95,1,0,0,2020,FALSE
314497315,8,11,24,19,25,26,8,26,2,3,1,2,1,3,1,2,5.75890411,Male,1,0,0,0,0,0,3,2,95,95,2,2,2,2017,FALSE
763931817,7,13,19,19,18,26,14,34,1,1,1,1,2,1,2,2,5.690410959,Female,1,0,0,0,0,0,3,2,112,112,2,0,0,2020,TRUE
